id,cname,planting,harvest,wsgd,gwad
2892,Karagwe,2021-11-02,2022-03-06,0,3159
2891,Karagwe,2021-10-06,2022-02-08,0,3960
2890,Karagwe,2021-10-07,2022-02-10,0,3960
2889,Karagwe,2021-10-13,2022-02-18,0,4199
2888,Karagwe,2021-10-14,2022-02-19,0,4125
2887,Karagwe,2021-10-21,2022-02-26,0,3827
2886,Karagwe,2021-10-12,2022-02-16,0,4110
2885,Karagwe,2021-11-03,2022-03-06,0,3025
2884,Karagwe,2021-10-17,2022-02-20,0,3917
2883,Karagwe,2021-11-02,2022-03-06,0,3147
2882,Karagwe,2021-10-29,2022-03-06,0,3541
2881,Karagwe,2021-10-25,2022-03-03,0,3933
3200,Kyerwa,2023-02-05,2023-06-15,0.77,2975
3199,Kyerwa,2023-02-12,2023-06-25,0.759,2858
3198,Kyerwa,2023-02-28,2023-06-29,0.696,1928
3197,Kyerwa,2023-02-27,2023-06-29,0.679,1790
3196,Kyerwa,2023-02-03,2023-06-16,0.796,2983
3195,Kyerwa,2023-02-19,2023-06-29,0.707,2461
3194,Kyerwa,2023-02-07,2023-06-21,0.719,2914
3193,Kyerwa,2023-02-14,2023-06-25,0.841,2902
3192,Kyerwa,2023-02-19,2023-06-29,0.7,2880
3191,Kyerwa,2023-02-21,2023-06-29,0.68,2204
3190,Kyerwa,2023-02-12,2023-06-25,0.771,2926
3189,Kyerwa,2023-02-25,2023-06-29,0.696,2152
3188,Kyerwa,2023-02-14,2023-06-28,0.67,2990
3187,Kyerwa,2023-02-14,2023-06-27,0.709,2831
3186,Kyerwa,2023-02-13,2023-06-29,0.683,2983
3185,Kyerwa,2023-02-17,2023-06-29,0.732,2492
3184,Kyerwa,2023-02-03,2023-06-16,0.79,3027
3183,Kyerwa,2023-02-08,2023-06-18,0.813,2964
3182,Kyerwa,2023-02-04,2023-06-16,0.783,2922
3181,Kyerwa,2023-02-19,2023-06-29,0.68,2532
3180,Kyerwa,2023-02-14,2023-06-25,0.752,2946
3179,Kyerwa,2023-02-09,2023-06-19,0.76,2776
741,Lake Manyara,2022-10-22,2023-02-26,0,2651
3175,Kyerwa,2023-02-05,2023-06-16,0.871,2550
3174,Kyerwa,2023-02-24,2023-06-29,0.714,2175
3173,Kyerwa,2023-02-23,2023-06-29,0.702,2526
3172,Kyerwa,2023-02-05,2023-06-18,0.739,2953
3171,Kyerwa,2023-02-18,2023-06-29,0.684,2582
3170,Kyerwa,2023-02-08,2023-06-18,0.744,2885
3169,Kyerwa,2023-01-31,2023-06-11,0.813,3206
3168,Kyerwa,2023-02-28,2023-06-29,0.694,1865
3167,Kyerwa,2023-02-17,2023-06-28,0.657,2758
3166,Kyerwa,2023-02-17,2023-06-29,0.695,2821
3165,Kyerwa,2023-02-23,2023-06-29,0.664,1937
3164,Kyerwa,2023-02-09,2023-06-23,0.704,2915
3163,Kyerwa,2023-02-25,2023-06-29,0.705,2302
3162,Kyerwa,2023-02-24,2023-06-29,0.692,2207
3161,Kyerwa,2023-02-28,2023-06-29,0.698,1652
3160,Kyerwa,2022-10-30,2023-03-05,0,3452
3159,Kyerwa,2022-10-20,2023-02-24,0,2941
3158,Kyerwa,2022-10-08,2023-02-11,0,2980
3157,Kyerwa,2022-11-03,2023-03-06,0,3341
3156,Kyerwa,2022-10-30,2023-03-06,0,3414
3155,Kyerwa,2022-10-13,2023-02-18,0,3146
3154,Kyerwa,2022-10-30,2023-03-05,0,3223
3153,Kyerwa,2022-10-07,2023-02-10,0,2944
3152,Kyerwa,2022-10-30,2023-03-06,0,3479
3151,Kyerwa,2022-10-23,2023-02-27,0,2931
3150,Kyerwa,2022-10-08,2023-02-11,0,2983
3149,Kyerwa,2022-10-06,2023-02-09,0,2937
3148,Kyerwa,2022-10-07,2023-02-09,0,2941
3147,Kyerwa,2022-10-10,2023-02-14,0,3134
3146,Kyerwa,2022-11-03,2023-03-06,0,3255
3145,Kyerwa,2022-10-19,2023-02-23,0,3072
3144,Kyerwa,2022-10-29,2023-03-04,0,3242
3143,Kyerwa,2022-10-10,2023-02-14,0,3150
3142,Kyerwa,2022-11-01,2023-03-06,0,3522
3141,Kyerwa,2022-11-02,2023-03-06,0,3322
740,Lake Manyara,2022-10-11,2023-02-14,0,2221
3137,Kyerwa,2022-10-27,2023-03-03,0,3113
3136,Kyerwa,2022-10-26,2023-03-04,0,3250
3135,Kyerwa,2022-10-09,2023-02-13,0,3200
3134,Kyerwa,2022-10-26,2023-03-01,0,3134
3133,Kyerwa,2022-11-02,2023-03-06,0,3365
3132,Kyerwa,2022-11-02,2023-03-06,0,3514
3131,Kyerwa,2022-10-16,2023-02-21,0,3194
3130,Kyerwa,2022-10-25,2023-02-27,0,2962
3129,Kyerwa,2022-10-26,2023-03-03,0,3069
3128,Kyerwa,2022-10-31,2023-03-06,0,3350
3127,Kyerwa,2022-10-28,2023-03-04,0,3128
3126,Kyerwa,2022-10-15,2023-02-20,0,3302
3125,Kyerwa,2022-10-30,2023-03-06,0,3436
3124,Kyerwa,2022-10-07,2023-02-09,0,2940
3123,Kyerwa,2022-10-27,2023-03-03,0,3093
3122,Kyerwa,2022-10-26,2023-03-02,0,3102
3121,Kyerwa,2022-10-26,2023-03-04,0,3157
3120,Kyerwa,2022-02-07,2022-07-01,0.565,3664
3119,Kyerwa,2022-02-27,2022-07-01,0.667,1476
3118,Kyerwa,2022-02-28,2022-07-01,0.611,1476
3117,Kyerwa,2022-02-05,2022-07-01,0.555,3948
3116,Kyerwa,2022-02-20,2022-07-01,0.652,2441
3115,Kyerwa,2022-02-16,2022-07-01,0.651,2835
3114,Kyerwa,2022-02-03,2022-07-01,0.553,4164
3113,Kyerwa,2022-02-12,2022-07-01,0.58,3328
3112,Kyerwa,2022-02-25,2022-07-01,0.542,2008
3111,Kyerwa,2022-02-08,2022-07-01,0.62,3453
3110,Kyerwa,2022-02-27,2022-07-01,0.69,1472
3109,Kyerwa,2022-02-26,2022-07-01,0.55,1878
3108,Kyerwa,2022-02-02,2022-07-01,0.546,4206
3107,Kyerwa,2022-01-31,2022-07-01,0.511,4211
3106,Kyerwa,2022-02-28,2022-07-01,0.613,1472
3105,Kyerwa,2022-02-02,2022-07-01,0.546,4243
3104,Kyerwa,2022-02-01,2022-07-01,0.529,4245
3103,Kyerwa,2022-02-08,2022-07-01,0.544,3624
739,Lake Manyara,2022-10-15,2023-02-19,0,2610
3099,Kyerwa,2022-03-01,2022-07-01,0.607,1400
3098,Kyerwa,2022-02-12,2022-07-01,0.568,3360
3097,Kyerwa,2022-02-17,2022-07-01,0.612,2792
3096,Kyerwa,2022-02-19,2022-07-01,0.571,2644
3095,Kyerwa,2022-02-17,2022-07-01,0.628,2738
3094,Kyerwa,2022-02-23,2022-07-01,0.55,2166
3093,Kyerwa,2022-02-15,2022-07-01,0.548,3093
3092,Kyerwa,2022-02-04,2022-07-01,0.629,3967
3091,Kyerwa,2022-01-31,2022-07-01,0.579,4078
3090,Kyerwa,2022-02-26,2022-07-01,0.67,1708
3089,Kyerwa,2022-02-21,2022-07-01,0.646,2334
3088,Kyerwa,2022-02-28,2022-07-01,0.692,1374
3087,Kyerwa,2022-02-27,2022-07-01,0.696,1463
3086,Kyerwa,2022-02-06,2022-07-01,0.575,3743
3085,Kyerwa,2022-02-09,2022-07-01,0.571,3444
3084,Kyerwa,2022-02-14,2022-07-01,0.645,3025
3083,Kyerwa,2022-02-11,2022-07-01,0.657,3321
3082,Kyerwa,2022-02-19,2022-07-01,0.72,2449
3081,Kyerwa,2022-02-11,2022-07-01,0.703,3269
3080,Kyerwa,2021-10-22,2022-02-27,0,3813
3079,Kyerwa,2021-10-23,2022-03-01,0,3935
3078,Kyerwa,2021-10-06,2022-02-08,0,3960
3077,Kyerwa,2021-10-18,2022-02-22,0,3969
3076,Kyerwa,2021-11-04,2022-03-06,0,2901
3075,Kyerwa,2021-10-07,2022-02-10,0,3960
3074,Kyerwa,2021-11-03,2022-03-06,0,3019
3073,Kyerwa,2021-10-29,2022-03-06,0,3534
3072,Kyerwa,2021-10-21,2022-02-26,0,3806
3071,Kyerwa,2021-10-21,2022-02-26,0,3811
3070,Kyerwa,2021-10-28,2022-03-06,0,3591
3069,Kyerwa,2021-10-06,2022-02-08,0,3960
3068,Kyerwa,2021-10-07,2022-02-10,0,3960
3067,Kyerwa,2021-11-01,2022-03-06,0,3302
3066,Kyerwa,2021-10-23,2022-03-01,0,3951
3065,Kyerwa,2021-10-27,2022-03-06,0,3684
738,Lake Manyara,2022-10-25,2023-02-27,0,2639
3061,Kyerwa,2021-10-18,2022-02-22,0,3939
3060,Kyerwa,2021-10-20,2022-02-24,0,3871
3059,Kyerwa,2021-10-29,2022-03-06,0,3502
3058,Kyerwa,2021-10-07,2022-02-10,0,3960
3057,Kyerwa,2021-10-21,2022-02-26,0,3808
3056,Kyerwa,2021-10-28,2022-03-06,0,3589
3055,Kyerwa,2021-10-25,2022-03-03,0,3938
3054,Kyerwa,2021-10-16,2022-02-21,0,3996
3053,Kyerwa,2021-10-28,2022-03-06,0,3580
3052,Kyerwa,2021-10-11,2022-02-15,0,4142
3051,Kyerwa,2021-10-09,2022-02-12,0,4059
3050,Kyerwa,2021-10-24,2022-03-02,0,3973
3049,Kyerwa,2021-10-22,2022-02-27,0,3824
3048,Kyerwa,2021-11-01,2022-03-06,0,3307
3047,Kyerwa,2021-10-22,2022-02-27,0,3842
3046,Kyerwa,2021-10-31,2022-03-06,0,3371
3045,Kyerwa,2021-11-02,2022-03-06,0,3163
3044,Kyerwa,2021-10-19,2022-02-23,0,3914
3043,Kyerwa,2021-10-17,2022-02-20,0,3890
3042,Kyerwa,2021-10-18,2022-02-22,0,3954
3041,Kyerwa,2021-10-20,2022-02-24,0,3874
3272,Lake Victoria,2022-02-10,2022-07-01,0.372,3749
3271,Lake Victoria,2022-02-08,2022-07-01,0.425,3847
3270,Lake Victoria,2022-02-04,2022-07-01,0.39,4351
3269,Lake Victoria,2022-01-31,2022-07-01,0.324,4422
3268,Lake Victoria,2022-02-28,2022-07-01,0.406,1729
3267,Lake Victoria,2022-02-15,2022-07-01,0.402,3434
3266,Lake Victoria,2022-02-12,2022-07-01,0.423,3788
3265,Lake Victoria,2022-02-12,2022-07-01,0.405,3784
3264,Lake Victoria,2022-02-28,2022-07-01,0.452,1665
3263,Lake Victoria,2022-02-14,2022-07-01,0.392,3589
3262,Lake Victoria,2022-02-01,2022-07-01,0.371,4284
3261,Lake Victoria,2022-02-10,2022-07-01,0.369,3727
3260,Lake Victoria,2022-02-08,2022-07-01,0.409,3800
737,Lake Manyara,2022-11-02,2023-03-06,0,3270
3255,Lake Victoria,2022-02-18,2022-07-01,0.338,2900
3254,Lake Victoria,2022-02-19,2022-07-01,0.446,2729
3253,Lake Victoria,2022-02-27,2022-07-01,0.455,2073
3252,Lake Victoria,2022-02-04,2022-07-01,0.35,4271
3251,Lake Victoria,2022-02-17,2022-07-01,0.337,3006
3250,Lake Victoria,2022-01-31,2022-07-01,0.439,4214
3249,Lake Victoria,2022-02-19,2022-07-01,0.427,3081
3248,Lake Victoria,2022-02-11,2022-07-01,0.41,3884
3247,Lake Victoria,2022-02-03,2022-07-01,0.335,4639
3246,Lake Victoria,2022-03-01,2022-07-01,0.399,1602
3245,Lake Victoria,2022-02-07,2022-07-01,0.409,4122
3244,Lake Victoria,2022-02-18,2022-07-01,0.433,2834
3243,Lake Victoria,2022-02-13,2022-07-01,0.377,3428
3242,Lake Victoria,2022-02-21,2022-07-01,0.377,2620
3241,Lake Victoria,2022-01-31,2022-07-01,0.286,4544
3240,Lake Victoria,2021-10-27,2022-03-06,0,3593
3239,Lake Victoria,2021-10-07,2022-02-10,0,3960
3238,Lake Victoria,2021-10-10,2022-02-13,0,4158
3237,Lake Victoria,2021-10-19,2022-02-23,0,3853
3236,Lake Victoria,2021-10-22,2022-02-27,0,3711
3235,Lake Victoria,2021-10-08,2022-02-11,0,4059
3234,Lake Victoria,2021-10-12,2022-02-16,0,4084
3233,Lake Victoria,2021-10-28,2022-03-06,0,3563
3232,Lake Victoria,2021-10-29,2022-03-06,0,3447
3231,Lake Victoria,2021-10-15,2022-02-20,0,3951
3230,Lake Victoria,2021-10-18,2022-02-22,0,3943
3229,Lake Victoria,2021-10-22,2022-02-27,0,3755
3228,Lake Victoria,2021-10-17,2022-02-20,0,3858
3227,Lake Victoria,2021-10-12,2022-02-16,0,4110
3226,Lake Victoria,2021-10-06,2022-02-08,0,3960
3225,Lake Victoria,2021-10-14,2022-02-19,0,4131
3224,Lake Victoria,2021-10-19,2022-02-23,0,3875
736,Lake Manyara,2022-10-30,2023-03-06,0,3263
3217,Lake Victoria,2021-10-18,2022-02-22,0,3943
3216,Lake Victoria,2021-10-31,2022-03-06,0,3310
3215,Lake Victoria,2021-10-06,2022-02-08,0,3960
3214,Lake Victoria,2021-11-02,2022-03-06,0,3116
3213,Lake Victoria,2021-11-01,2022-03-06,0,3246
3212,Lake Victoria,2021-10-24,2022-03-02,0,3887
3211,Lake Victoria,2021-11-03,2022-03-06,0,2992
3210,Lake Victoria,2021-11-04,2022-03-06,0,2881
3209,Lake Victoria,2021-10-15,2022-02-20,0,3969
3208,Lake Victoria,2021-10-06,2022-02-08,0,3960
3207,Lake Victoria,2021-10-07,2022-02-10,0,3960
3206,Lake Victoria,2021-10-16,2022-02-21,0,4017
3205,Lake Victoria,2021-10-16,2022-02-21,0,3998
3204,Lake Victoria,2021-10-25,2022-03-03,0,3876
3203,Lake Victoria,2021-10-25,2022-03-03,0,3818
3202,Lake Victoria,2021-10-29,2022-03-06,0,3472
3201,Lake Victoria,2021-10-23,2022-03-01,0,3907
3360,Lake Victoria,2023-02-16,2023-06-28,0.668,2991
3359,Lake Victoria,2023-02-15,2023-06-26,0.676,2937
3358,Lake Victoria,2023-02-28,2023-06-29,0.631,2094
3357,Lake Victoria,2023-02-25,2023-06-29,0.584,2267
3356,Lake Victoria,2023-02-09,2023-06-24,0.625,3022
3355,Lake Victoria,2023-03-01,2023-06-29,0.634,1825
3354,Lake Victoria,2023-02-14,2023-06-29,0.702,3071
3353,Lake Victoria,2023-02-01,2023-06-09,0.813,3334
3352,Lake Victoria,2023-02-24,2023-06-29,0.636,2320
3351,Lake Victoria,2023-02-11,2023-06-29,0.683,3344
3350,Lake Victoria,2023-02-05,2023-06-15,0.803,3017
3349,Lake Victoria,2023-02-10,2023-06-20,0.651,2912
3348,Lake Victoria,2023-02-15,2023-06-29,0.686,3109
3347,Lake Victoria,2023-02-10,2023-06-22,0.615,2950
3346,Lake Victoria,2023-02-04,2023-06-17,0.717,3090
735,Lake Manyara,2022-11-04,2023-03-06,0,3060
3339,Lake Victoria,2023-02-03,2023-06-14,0.79,3152
3338,Lake Victoria,2023-02-17,2023-06-29,0.717,2947
3337,Lake Victoria,2023-02-27,2023-06-29,0.572,2005
3336,Lake Victoria,2023-02-25,2023-06-29,0.635,2144
3335,Lake Victoria,2023-02-17,2023-06-29,0.653,2802
3334,Lake Victoria,2023-02-15,2023-06-29,0.721,3091
3333,Lake Victoria,2023-02-14,2023-06-25,0.699,3051
3332,Lake Victoria,2023-02-28,2023-06-29,0.624,1998
3331,Lake Victoria,2023-02-13,2023-06-29,0.723,3354
3330,Lake Victoria,2023-02-26,2023-06-29,0.633,2294
3329,Lake Victoria,2023-02-10,2023-06-20,0.658,2913
3328,Lake Victoria,2023-02-20,2023-06-29,0.632,2756
3327,Lake Victoria,2023-01-31,2023-06-10,0.814,3248
3326,Lake Victoria,2023-01-31,2023-06-12,0.773,3458
3325,Lake Victoria,2023-01-31,2023-06-10,0.818,3073
3324,Lake Victoria,2023-02-17,2023-06-29,0.654,3069
3323,Lake Victoria,2023-02-03,2023-06-11,0.85,3190
3322,Lake Victoria,2023-02-07,2023-06-18,0.714,3039
3321,Lake Victoria,2023-02-21,2023-06-29,0.653,2593
3320,Lake Victoria,2022-10-21,2023-02-23,0,2875
3319,Lake Victoria,2022-10-06,2023-02-09,0,2997
3318,Lake Victoria,2022-10-14,2023-02-17,0,3132
3317,Lake Victoria,2022-10-08,2023-02-11,0,3106
3316,Lake Victoria,2022-10-14,2023-02-19,0,3306
3315,Lake Victoria,2022-10-26,2023-03-03,0,3198
3314,Lake Victoria,2022-10-16,2023-02-20,0,3112
3313,Lake Victoria,2022-10-26,2023-03-02,0,3064
3312,Lake Victoria,2022-10-30,2023-03-06,0,3476
3311,Lake Victoria,2022-10-12,2023-02-17,0,3150
3310,Lake Victoria,2022-10-08,2023-02-11,0,3018
3309,Lake Victoria,2022-10-12,2023-02-16,0,3263
3308,Lake Victoria,2022-10-11,2023-02-14,0,3035
734,Lake Manyara,2022-10-28,2023-03-03,0,3027
3301,Lake Victoria,2022-10-18,2023-02-23,0,2937
3300,Lake Victoria,2022-10-08,2023-02-11,0,3016
3299,Lake Victoria,2022-10-24,2023-02-27,0,2950
3298,Lake Victoria,2022-10-09,2023-02-12,0,3037
3297,Lake Victoria,2022-10-11,2023-02-15,0,3179
3296,Lake Victoria,2022-11-04,2023-03-06,0,3159
3295,Lake Victoria,2022-10-22,2023-02-26,0,2937
3294,Lake Victoria,2022-10-10,2023-02-13,0,3193
3293,Lake Victoria,2022-10-25,2023-02-27,0,3009
3292,Lake Victoria,2022-10-28,2023-03-04,0,3263
3291,Lake Victoria,2022-10-07,2023-02-11,0,3070
3290,Lake Victoria,2022-10-21,2023-02-23,0,2882
3289,Lake Victoria,2022-10-30,2023-03-06,0,3305
3288,Lake Victoria,2022-10-17,2023-02-20,0,3045
3287,Lake Victoria,2022-11-01,2023-03-06,0,3392
3286,Lake Victoria,2022-10-24,2023-02-28,0,3092
3285,Lake Victoria,2022-11-01,2023-03-06,0,3469
3284,Lake Victoria,2022-10-30,2023-03-05,0,3224
3283,Lake Victoria,2022-10-08,2023-02-11,0,3112
3282,Lake Victoria,2022-10-22,2023-02-25,0,2965
3281,Lake Victoria,2022-10-16,2023-02-21,0,3197
3280,Lake Victoria,2022-02-12,2022-07-01,0.388,3593
3279,Lake Victoria,2022-02-08,2022-07-01,0.424,3958
3278,Lake Victoria,2022-02-02,2022-07-01,0.312,4664
3277,Lake Victoria,2022-02-03,2022-07-01,0.386,4396
3276,Lake Victoria,2022-02-24,2022-07-01,0.442,2421
3275,Lake Victoria,2022-02-19,2022-07-01,0.417,3066
3274,Lake Victoria,2022-02-26,2022-07-01,0.448,2297
3273,Lake Victoria,2022-02-07,2022-07-01,0.413,4081
3520,Missenyi,2023-02-17,2023-06-29,0.632,2897
3519,Missenyi,2023-02-28,2023-06-29,0.517,2164
3518,Missenyi,2023-02-26,2023-06-29,0.48,2224
3517,Missenyi,2023-02-16,2023-06-27,0.655,2837
733,Lake Manyara,2022-10-17,2023-02-21,0,2528
3511,Missenyi,2023-02-14,2023-06-29,0.538,3221
3510,Missenyi,2023-02-02,2023-06-14,0.829,3104
3509,Missenyi,2023-02-28,2023-06-29,0.482,2104
3508,Missenyi,2023-02-14,2023-06-28,0.741,2884
3507,Missenyi,2023-02-28,2023-06-29,0.418,2001
3506,Missenyi,2023-02-05,2023-06-18,0.793,2942
3505,Missenyi,2023-02-06,2023-06-17,0.858,2659
3504,Missenyi,2023-02-18,2023-06-29,0.481,2778
3503,Missenyi,2023-02-27,2023-06-29,0.502,2275
3502,Missenyi,2023-02-22,2023-06-29,0.506,2340
3501,Missenyi,2023-02-09,2023-06-26,0.655,3074
3500,Missenyi,2023-02-03,2023-06-12,0.845,3065
3499,Missenyi,2023-02-01,2023-06-12,0.828,3172
3498,Missenyi,2023-02-24,2023-06-29,0.468,2542
3497,Missenyi,2023-02-01,2023-06-11,0.824,3088
3496,Missenyi,2023-02-05,2023-06-18,0.802,2922
3495,Missenyi,2023-02-20,2023-06-29,0.437,2645
3494,Missenyi,2023-02-17,2023-06-29,0.524,2977
3493,Missenyi,2023-02-14,2023-06-25,0.79,2981
3492,Missenyi,2023-02-08,2023-06-19,0.848,2760
3491,Missenyi,2023-02-13,2023-06-29,0.613,3238
3490,Missenyi,2023-02-23,2023-06-29,0.493,2529
3489,Missenyi,2023-02-17,2023-06-29,0.606,2846
3488,Missenyi,2023-01-31,2023-06-10,0.833,3322
3487,Missenyi,2023-02-15,2023-06-26,0.735,2813
3486,Missenyi,2023-02-16,2023-06-29,0.499,3053
3485,Missenyi,2023-02-24,2023-06-29,0.463,1920
3484,Missenyi,2023-02-24,2023-06-29,0.504,2369
3483,Missenyi,2023-02-26,2023-06-29,0.52,2261
3482,Missenyi,2023-02-16,2023-06-29,0.715,2799
3481,Missenyi,2023-02-21,2023-06-29,0.5,2472
3480,Missenyi,2022-10-27,2023-03-02,0,3174
3479,Missenyi,2022-11-02,2023-03-06,0,3261
3478,Missenyi,2022-10-19,2023-02-22,0,2855
3477,Missenyi,2022-10-23,2023-02-26,0,2829
732,Lake Manyara,2022-11-03,2023-03-06,0,3378
3473,Missenyi,2022-10-13,2023-02-17,0,3071
3472,Missenyi,2022-10-06,2023-02-09,0,2973
3471,Missenyi,2022-10-28,2023-03-05,0,3295
3470,Missenyi,2022-10-18,2023-02-21,0,2983
3469,Missenyi,2022-10-26,2023-03-03,0,3069
3468,Missenyi,2022-11-02,2023-03-06,0,3341
3467,Missenyi,2022-10-22,2023-02-25,0,2790
3466,Missenyi,2022-11-01,2023-03-06,0,3483
3465,Missenyi,2022-10-26,2023-03-03,0,3188
3464,Missenyi,2022-10-25,2023-02-27,0,2991
3463,Missenyi,2022-10-31,2023-03-06,0,3356
3462,Missenyi,2022-10-12,2023-02-16,0,3255
3461,Missenyi,2022-10-08,2023-02-12,0,3153
3460,Missenyi,2022-10-31,2023-03-06,0,3521
3459,Missenyi,2022-10-31,2023-03-06,0,3348
3458,Missenyi,2022-10-08,2023-02-11,0,2989
3457,Missenyi,2022-10-18,2023-02-22,0,2991
3456,Missenyi,2022-10-31,2023-03-06,0,3483
3455,Missenyi,2022-10-07,2023-02-10,0,3073
3454,Missenyi,2022-10-09,2023-02-12,0,3128
3453,Missenyi,2022-10-31,2023-03-06,0,3355
3452,Missenyi,2022-10-09,2023-02-13,0,3161
3451,Missenyi,2022-10-23,2023-02-27,0,2936
3450,Missenyi,2022-10-30,2023-03-05,0,3452
3449,Missenyi,2022-11-04,2023-03-06,0,3142
3448,Missenyi,2022-10-22,2023-02-25,0,2867
3447,Missenyi,2022-10-27,2023-03-03,0,3113
3446,Missenyi,2022-10-28,2023-03-05,0,3312
3445,Missenyi,2022-10-24,2023-02-27,0,3067
3444,Missenyi,2022-11-02,2023-03-06,0,3274
3443,Missenyi,2022-10-29,2023-03-05,0,3224
3442,Missenyi,2022-10-22,2023-02-25,0,2965
3441,Missenyi,2022-10-19,2023-02-24,0,2919
3440,Missenyi,2022-02-03,2022-07-01,0.684,4029
3439,Missenyi,2022-02-20,2022-07-01,0.643,2542
731,Lake Manyara,2022-10-26,2023-03-04,0,2948
3435,Missenyi,2022-02-15,2022-07-01,0.638,3038
3434,Missenyi,2022-02-21,2022-07-01,0.665,2366
3433,Missenyi,2022-02-13,2022-07-01,0.639,3194
3432,Missenyi,2022-02-18,2022-07-01,0.632,2711
3431,Missenyi,2022-02-10,2022-07-01,0.656,3492
3430,Missenyi,2022-02-05,2022-07-01,0.674,3852
3429,Missenyi,2022-02-04,2022-07-01,0.641,3997
3428,Missenyi,2022-02-26,2022-07-01,0.585,2035
3427,Missenyi,2022-02-19,2022-07-01,0.607,2699
3426,Missenyi,2022-02-18,2022-07-01,0.68,2637
3425,Missenyi,2022-02-01,2022-07-01,0.66,4097
3424,Missenyi,2022-02-26,2022-07-01,0.595,2003
3423,Missenyi,2022-02-12,2022-07-01,0.686,3249
3422,Missenyi,2022-02-01,2022-07-01,0.666,4090
3421,Missenyi,2022-03-01,2022-07-01,0.631,1467
3420,Missenyi,2022-02-02,2022-07-01,0.674,4135
3419,Missenyi,2022-02-02,2022-07-01,0.657,4128
3418,Missenyi,2022-02-21,2022-07-01,0.646,2415
3417,Missenyi,2022-02-10,2022-07-01,0.679,3436
3416,Missenyi,2022-02-18,2022-07-01,0.618,2785
3415,Missenyi,2022-02-11,2022-07-01,0.664,3416
3414,Missenyi,2022-01-31,2022-07-01,0.671,4041
3413,Missenyi,2022-02-28,2022-07-01,0.616,1583
3412,Missenyi,2022-02-05,2022-07-01,0.653,3854
3411,Missenyi,2022-02-14,2022-07-01,0.632,3113
3410,Missenyi,2022-02-16,2022-07-01,0.677,2836
3409,Missenyi,2022-02-23,2022-07-01,0.655,2061
3408,Missenyi,2022-02-22,2022-07-01,0.641,2226
3407,Missenyi,2022-02-14,2022-07-01,0.652,3086
3406,Missenyi,2022-02-14,2022-07-01,0.668,3059
3405,Missenyi,2022-02-27,2022-07-01,0.595,1781
3404,Missenyi,2022-02-25,2022-07-01,0.686,1839
3403,Missenyi,2022-02-16,2022-07-01,0.627,2967
3402,Missenyi,2022-02-21,2022-07-01,0.668,2374
3401,Missenyi,2022-02-28,2022-07-01,0.68,1467
730,Lake Manyara,2022-10-21,2023-02-23,0,2567
3397,Missenyi,2021-10-25,2022-03-03,0,3981
3396,Missenyi,2021-11-04,2022-03-06,0,2899
3395,Missenyi,2021-10-10,2022-02-13,0,4158
3394,Missenyi,2021-10-10,2022-02-13,0,4158
3393,Missenyi,2021-10-19,2022-02-23,0,3973
3392,Missenyi,2021-10-25,2022-03-03,0,3977
3391,Missenyi,2021-10-16,2022-02-21,0,4070
3390,Missenyi,2021-10-24,2022-03-02,0,4016
3389,Missenyi,2021-10-28,2022-03-06,0,3614
3388,Missenyi,2021-11-01,2022-03-06,0,3306
3387,Missenyi,2021-10-09,2022-02-12,0,4059
3386,Missenyi,2021-10-20,2022-02-24,0,3951
3385,Missenyi,2021-10-30,2022-03-06,0,3485
3384,Missenyi,2021-10-29,2022-03-06,0,3543
3383,Missenyi,2021-10-18,2022-02-22,0,4039
3382,Missenyi,2021-10-29,2022-03-06,0,3537
3381,Missenyi,2021-10-11,2022-02-15,0,4158
3380,Missenyi,2021-10-28,2022-03-06,0,3635
3379,Missenyi,2021-11-02,2022-03-06,0,3155
3378,Missenyi,2021-10-12,2022-02-16,0,4133
3377,Missenyi,2021-10-30,2022-03-06,0,3469
3376,Missenyi,2021-11-04,2022-03-06,0,2900
3375,Missenyi,2021-10-21,2022-02-26,0,3859
3374,Missenyi,2021-10-19,2022-02-23,0,3962
3373,Missenyi,2021-11-04,2022-03-06,0,2899
3372,Missenyi,2021-10-17,2022-02-20,0,3976
3371,Missenyi,2021-11-04,2022-03-06,0,2899
3370,Missenyi,2021-10-20,2022-02-24,0,3918
3369,Missenyi,2021-10-10,2022-02-13,0,4158
3368,Missenyi,2021-10-16,2022-02-21,0,4081
3367,Missenyi,2021-10-07,2022-02-10,0,3960
3366,Missenyi,2021-10-17,2022-02-20,0,3943
3365,Missenyi,2021-10-30,2022-03-06,0,3476
3364,Missenyi,2021-10-20,2022-02-24,0,3911
3363,Missenyi,2021-10-24,2022-03-02,0,3993
729,Lake Manyara,2022-10-21,2023-02-25,0,2588
3679,Muleba,2023-03-13,2023-06-29,0.73,452
3678,Muleba,2023-02-22,2023-06-29,0.812,2332
3677,Muleba,2023-03-09,2023-06-29,0.792,1119
3676,Muleba,2023-03-12,2023-06-29,0.711,443
3675,Muleba,2023-03-15,2023-06-29,0.745,306
3674,Muleba,2023-02-27,2023-06-29,0.829,1817
3673,Muleba,2023-02-28,2023-06-29,0.793,1956
3672,Muleba,2023-03-01,2023-06-29,0.815,1872
3671,Muleba,2023-03-02,2023-06-29,0.747,1531
3670,Muleba,2023-03-02,2023-06-29,0.79,1704
3669,Muleba,2023-03-17,2023-06-29,0.77,228
3668,Muleba,2023-02-27,2023-06-29,0.797,1851
