id,cname,planting,harvest,wsgd,gwad
22293,Kasulu Township Authority,2022-10-15,2023-02-18,0,3075
22294,Kasulu Township Authority,2022-10-17,2023-02-20,0,2953
22295,Kasulu Township Authority,2022-11-03,2023-03-06,0,3235
22296,Kasulu Township Authority,2022-11-03,2023-03-06,0,3192
22297,Kasulu Township Authority,2022-10-08,2023-02-09,0,2906
22298,Kasulu Township Authority,2022-10-08,2023-02-09,0,2818
22299,Kasulu Township Authority,2022-10-24,2023-02-24,0,3011
22300,Kasulu Township Authority,2022-10-15,2023-02-17,0,3015
22301,Kasulu Township Authority,2022-10-08,2023-02-12,0,3063
22302,Kasulu Township Authority,2022-10-18,2023-02-20,0,3020
22303,Kasulu Township Authority,2022-10-12,2023-02-14,0,3005
22304,Kasulu Township Authority,2022-10-07,2023-02-09,0,2924
22305,Kasulu Township Authority,2022-10-17,2023-02-20,0,3026
22306,Kasulu Township Authority,2022-10-23,2023-02-26,0,3001
22307,Kasulu Township Authority,2022-10-14,2023-02-15,0,2947
22308,Kasulu Township Authority,2022-10-14,2023-02-15,0,2877
22309,Kasulu Township Authority,2022-11-01,2023-03-04,0,2973
22310,Kasulu Township Authority,2022-10-28,2023-03-01,0,3043
22311,Kasulu Township Authority,2022-10-08,2023-02-12,0,3063
22312,Kasulu Township Authority,2022-10-12,2023-02-15,0,2982
22313,Kasulu Township Authority,2022-10-26,2023-02-28,0,2938
22314,Kasulu Township Authority,2022-10-25,2023-02-26,0,3114
22315,Kasulu Township Authority,2022-10-08,2023-02-10,0,2979
22316,Kasulu Township Authority,2022-10-29,2023-03-05,0,3068
22317,Kasulu Township Authority,2022-10-13,2023-02-14,0,2931
22318,Kasulu Township Authority,2022-10-27,2023-02-28,0,2941
22319,Kasulu Township Authority,2022-10-24,2023-02-24,0,3011
22320,Kasulu Township Authority,2022-10-09,2023-02-11,0,3018
22321,Kasulu Township Authority,2023-02-06,2023-06-19,0.009,3710
22322,Kasulu Township Authority,2023-02-25,2023-06-29,0.377,3464
22323,Kasulu Township Authority,2023-02-02,2023-06-08,0,3328
22324,Kasulu Township Authority,2023-02-14,2023-06-24,0.745,3333
22325,Kasulu Township Authority,2023-02-08,2023-06-16,0,3485
22326,Kasulu Township Authority,2023-02-17,2023-06-29,0.459,3617
22327,Kasulu Township Authority,2023-02-02,2023-06-11,0,3383
22328,Kasulu Township Authority,2023-02-05,2023-06-15,0,3444
22329,Kasulu Township Authority,2023-02-17,2023-06-28,0.519,3408
22330,Kasulu Township Authority,2023-02-05,2023-06-12,0,3437
22331,Kasulu Township Authority,2023-02-18,2023-06-29,0.586,3230
22332,Kasulu Township Authority,2023-02-13,2023-06-21,0.54,3470
22333,Kasulu Township Authority,2023-02-05,2023-06-13,0,3406
22334,Kasulu Township Authority,2023-02-04,2023-06-11,0,3326
22335,Kasulu Township Authority,2023-02-08,2023-06-16,0,3485
22336,Kasulu Township Authority,2023-02-22,2023-06-29,0.45,3179
22337,Kasulu Township Authority,2023-02-24,2023-06-29,0.464,3017
22338,Kasulu Township Authority,2023-02-05,2023-06-15,0,3444
22339,Kasulu Township Authority,2023-02-01,2023-06-07,0,3334
22340,Kasulu Township Authority,2023-02-06,2023-06-14,0,3515
22341,Kasulu Township Authority,2023-02-21,2023-06-29,0.442,3175
22342,Kasulu Township Authority,2023-02-03,2023-06-10,0,3189
22343,Kasulu Township Authority,2023-02-19,2023-06-29,0.246,3430
22344,Kasulu Township Authority,2023-02-10,2023-06-17,0,3643
22345,Kasulu Township Authority,2023-01-31,2023-06-08,0,3169
22346,Kasulu Township Authority,2023-02-22,2023-06-29,0.567,3221
22347,Kasulu Township Authority,2023-02-02,2023-06-11,0,3383
22348,Kasulu Township Authority,2023-02-22,2023-06-29,0.441,3269
22349,Kasulu Township Authority,2023-02-21,2023-06-29,0.513,3314
22350,Kasulu Township Authority,2023-02-22,2023-06-29,0.51,3305
22351,Kasulu Township Authority,2023-02-23,2023-06-29,0.505,2917
22352,Kasulu Township Authority,2023-02-28,2023-06-29,0.538,3066
22353,Kasulu Township Authority,2023-02-03,2023-06-11,0,3351
22354,Kasulu Township Authority,2023-02-04,2023-06-11,0,3326
22355,Kasulu Township Authority,2023-02-09,2023-06-18,0.55,3501
22356,Kasulu Township Authority,2023-02-08,2023-06-20,0,3731
22357,Kasulu Township Authority,2023-02-25,2023-06-29,0.617,2821
22358,Kasulu Township Authority,2023-02-08,2023-06-19,0.215,3607
22359,Kasulu Township Authority,2023-02-27,2023-06-29,0.76,2729
22360,Kasulu Township Authority,2023-02-04,2023-06-11,0,3383
22361,Kibondo,2021-10-30,2022-03-06,0,3486
22362,Kibondo,2021-10-14,2022-02-19,0,4212
22363,Kibondo,2021-10-14,2022-02-19,0,4219
22364,Kibondo,2021-10-19,2022-02-23,0,4018
22365,Kibondo,2021-10-27,2022-03-06,0,3747
22366,Kibondo,2021-10-21,2022-02-26,0,3880
22367,Kibondo,2021-10-14,2022-02-19,0,4213
22368,Kibondo,2021-10-30,2022-03-06,0,3484
22369,Kibondo,2021-11-01,2022-03-06,0,3313
22370,Kibondo,2021-10-10,2022-02-13,0,4158
22371,Kibondo,2021-10-08,2022-02-11,0,4059
22372,Kibondo,2021-10-15,2022-02-20,0,4063
22373,Kibondo,2021-10-20,2022-02-24,0,3963
22374,Kibondo,2021-10-30,2022-03-06,0,3488
22375,Kibondo,2021-10-31,2022-03-06,0,3401
22376,Kibondo,2021-10-27,2022-03-06,0,3743
22377,Kibondo,2021-10-25,2022-03-03,0,3997
22378,Kibondo,2021-10-19,2022-02-23,0,4006
22379,Kibondo,2021-10-11,2022-02-15,0,4158
22380,Kibondo,2021-10-18,2022-02-22,0,4045
22381,Kibondo,2021-10-20,2022-02-24,0,3956
22382,Kibondo,2021-10-09,2022-02-12,0,4059
22383,Kibondo,2021-10-08,2022-02-11,0,4059
22384,Kibondo,2021-10-08,2022-02-11,0,4059
22385,Kibondo,2021-10-18,2022-02-22,0,4045
22386,Kibondo,2021-10-22,2022-02-27,0,3937
22387,Kibondo,2021-10-22,2022-02-27,0,3930
22388,Kibondo,2021-10-29,2022-03-06,0,3549
22389,Kibondo,2021-10-09,2022-02-12,0,4059
22390,Kibondo,2021-10-16,2022-02-21,0,4092
22391,Kibondo,2021-10-07,2022-02-10,0,3960
22392,Kibondo,2021-10-15,2022-02-20,0,4063
22393,Kibondo,2021-10-17,2022-02-20,0,3980
22394,Kibondo,2021-10-17,2022-02-20,0,3980
22395,Kibondo,2021-10-11,2022-02-15,0,4158
22396,Kibondo,2021-10-06,2022-02-08,0,3960
22397,Kibondo,2021-10-15,2022-02-20,0,4064
22398,Kibondo,2021-10-19,2022-02-23,0,4017
22399,Kibondo,2021-10-06,2022-02-08,0,3960
22400,Kibondo,2021-10-12,2022-02-16,0,4158
22401,Kibondo,2022-02-18,2022-07-01,0,3564
22402,Kibondo,2022-02-05,2022-07-01,0,4752
22403,Kibondo,2022-02-06,2022-07-01,0,4554
22404,Kibondo,2022-02-26,2022-07-01,0.097,2669
22405,Kibondo,2022-02-28,2022-07-01,0,2373
22406,Kibondo,2022-02-14,2022-07-01,0,3960
22407,Kibondo,2022-02-08,2022-07-01,0,4356
22408,Kibondo,2022-02-12,2022-07-01,0,4158
22409,Kibondo,2022-02-27,2022-07-01,0,2468
22410,Kibondo,2022-02-09,2022-07-01,0,4257
22411,Kibondo,2022-02-19,2022-07-01,0.44,3440
22412,Kibondo,2022-03-01,2022-07-01,0,2277
22413,Kibondo,2022-02-27,2022-07-01,0,2468
22414,Kibondo,2022-02-04,2022-07-01,0,4851
22415,Kibondo,2022-01-31,2022-07-01,0.034,4765
22416,Kibondo,2022-02-07,2022-07-01,0,4455
22417,Kibondo,2022-02-21,2022-07-01,0,3248
22418,Kibondo,2022-03-01,2022-07-01,0,2277
22419,Kibondo,2022-02-19,2022-07-01,0,3465
22420,Kibondo,2022-02-17,2022-07-01,0,3663
22421,Kibondo,2022-02-24,2022-07-01,0,2842
22422,Kibondo,2022-02-14,2022-07-01,0,3960
22423,Kibondo,2022-01-31,2022-07-01,0,4765
22424,Kibondo,2022-02-04,2022-07-01,0,4851
22425,Kibondo,2022-02-28,2022-07-01,0,2372
22426,Kibondo,2022-02-08,2022-07-01,0,4356
22427,Kibondo,2022-02-13,2022-07-01,0,4059
22428,Kibondo,2022-02-22,2022-07-01,0,3040
22429,Kibondo,2022-02-28,2022-07-01,0,2369
22430,Kibondo,2022-02-25,2022-07-01,0,2753
22431,Kibondo,2022-02-05,2022-07-01,0,4752
22432,Kibondo,2022-02-13,2022-07-01,0.384,4053
22433,Kibondo,2022-02-22,2022-07-01,0,3039
22434,Kibondo,2022-02-21,2022-07-01,0,3248
22435,Kibondo,2022-02-12,2022-07-01,0,4158
22436,Kibondo,2022-03-01,2022-07-01,0,2277
22437,Kibondo,2022-02-06,2022-07-01,0.401,4536
22438,Kibondo,2022-02-12,2022-07-01,0,4158
22439,Kibondo,2022-02-17,2022-07-01,0.459,3616
22440,Kibondo,2022-02-28,2022-07-01,0,2373
22441,Kibondo,2022-10-15,2023-02-19,0,3153
22442,Kibondo,2022-10-25,2023-02-26,0,3052
22443,Kibondo,2022-10-20,2023-02-22,0,3039
22444,Kibondo,2022-10-08,2023-02-10,0,2978
22445,Kibondo,2022-11-03,2023-03-06,0,3235
22446,Kibondo,2022-10-24,2023-02-26,0,3046
22447,Kibondo,2022-10-31,2023-03-03,0,2949
22448,Kibondo,2022-10-25,2023-02-24,0,2958
22449,Kibondo,2022-10-15,2023-02-17,0,2934
22450,Kibondo,2022-10-15,2023-02-17,0,2995
22451,Kibondo,2022-10-22,2023-02-26,0,3150
22452,Kibondo,2022-10-21,2023-02-22,0,2950
22453,Kibondo,2022-10-06,2023-02-08,0,2919
22454,Kibondo,2022-10-13,2023-02-16,0,2966
22455,Kibondo,2022-10-11,2023-02-14,0,2961
22456,Kibondo,2022-10-15,2023-02-19,0,2994
22457,Kibondo,2022-10-21,2023-02-21,0,2968
22458,Kibondo,2022-10-25,2023-02-24,0,2958
22459,Kibondo,2022-10-27,2023-02-28,0,2920
22460,Kibondo,2022-10-11,2023-02-13,0,2994
22461,Kibondo,2022-11-02,2023-03-06,0,3375
22462,Kibondo,2022-10-13,2023-02-16,0,2979
22463,Kibondo,2022-10-14,2023-02-16,0,3023
22464,Kibondo,2022-10-19,2023-02-21,0,2972
22465,Kibondo,2022-10-08,2023-02-10,0,2976
22466,Kibondo,2022-10-16,2023-02-20,0,2986
22467,Kibondo,2022-10-23,2023-02-23,0,2870
22468,Kibondo,2022-10-26,2023-02-27,0,2963
22469,Kibondo,2022-10-06,2023-02-07,0,2920
22470,Kibondo,2022-10-22,2023-02-22,0,3070
22471,Kibondo,2022-10-23,2023-02-26,0,3154
22472,Kibondo,2022-10-19,2023-02-21,0,2913
22473,Kibondo,2022-10-25,2023-02-25,0,2983
22474,Kibondo,2022-10-31,2023-03-06,0,3242
22475,Kibondo,2022-10-25,2023-02-26,0,3030
22476,Kibondo,2022-10-22,2023-02-25,0,2998
22477,Kibondo,2022-10-22,2023-02-22,0,2968
22478,Kibondo,2022-10-31,2023-03-04,0,3060
22479,Kibondo,2022-10-08,2023-02-09,0,2891
22480,Kibondo,2022-11-04,2023-03-06,0,3106
22481,Kibondo,2023-02-08,2023-06-22,0.452,3747
22482,Kibondo,2023-02-06,2023-06-13,0,3305
22483,Kibondo,2023-02-11,2023-06-20,0,3535
22484,Kibondo,2023-02-28,2023-06-29,0.353,2993
22485,Kibondo,2023-02-01,2023-06-09,0,3167
22486,Kibondo,2023-02-06,2023-06-18,0,3693
22487,Kibondo,2023-02-16,2023-06-29,0.623,3430
22488,Kibondo,2023-02-24,2023-06-29,0.508,3197
22489,Kibondo,2023-02-01,2023-06-07,0,3334
22490,Kibondo,2023-02-18,2023-06-28,0.686,3213
22491,Kibondo,2023-02-07,2023-06-21,0,3790
22492,Kibondo,2023-02-02,2023-06-09,0,3184
22493,Kibondo,2023-02-03,2023-06-11,0,3351
22494,Kibondo,2023-02-15,2023-06-25,0.477,3438
22495,Kibondo,2023-02-07,2023-06-15,0,3381
22496,Kibondo,2023-02-21,2023-06-29,0.386,3425
22497,Kibondo,2023-02-16,2023-06-29,0.659,3308
22498,Kibondo,2023-02-19,2023-06-29,0.575,3413
22499,Kibondo,2023-02-15,2023-06-26,0.703,3274
22500,Kibondo,2023-02-26,2023-06-29,0.593,2997
22501,Kibondo,2023-02-03,2023-06-16,0,3654
22502,Kibondo,2023-02-13,2023-06-21,0.49,3463
22503,Kibondo,2023-02-05,2023-06-13,0,3406
22504,Kibondo,2023-02-28,2023-06-29,0.66,2715
22505,Kibondo,2023-02-20,2023-06-29,0.568,3237
22506,Kibondo,2023-02-12,2023-06-25,0.515,3689
22507,Kibondo,2023-02-23,2023-06-29,0.583,3189
22508,Kibondo,2023-02-24,2023-06-29,0.627,3077
22509,Kibondo,2023-02-12,2023-06-23,0.121,3661
22510,Kibondo,2023-02-01,2023-06-08,0,3314
22511,Kibondo,2023-02-05,2023-06-18,0,3696
22512,Kibondo,2023-02-16,2023-06-24,0.552,3374
22513,Kibondo,2023-02-11,2023-06-20,0.688,3407
22514,Kibondo,2023-02-17,2023-06-28,0.559,3353
22515,Kibondo,2023-02-19,2023-06-29,0.57,3157
22516,Kibondo,2023-02-20,2023-06-29,0.206,3575
22517,Kibondo,2023-02-12,2023-06-23,0.469,3608
22518,Kibondo,2023-02-08,2023-06-19,0,3607
22519,Kibondo,2023-02-24,2023-06-29,0.521,3278
22520,Kibondo,2023-02-26,2023-06-29,0.513,3031
22521,Kigoma Rural,2021-10-17,2022-02-20,0,3980
22522,Kigoma Rural,2021-10-23,2022-03-01,0,4047
24270,Tunduru,2023-01-19,2023-05-26,0,2974
22523,Kigoma Rural,2021-10-07,2022-02-10,0,3960
22524,Kigoma Rural,2021-10-13,2022-02-18,0,4257
22525,Kigoma Rural,2021-10-28,2022-03-06,0,3642
22526,Kigoma Rural,2021-10-26,2022-03-04,0,3900
22527,Kigoma Rural,2021-10-17,2022-02-20,0,3980
22528,Kigoma Rural,2021-10-21,2022-02-26,0,3881
22529,Kigoma Rural,2021-10-07,2022-02-10,0,3960
22530,Kigoma Rural,2021-10-24,2022-03-02,0,4026
22531,Kigoma Rural,2021-10-30,2022-03-06,0,3488
22532,Kigoma Rural,2021-10-31,2022-03-06,0,3413
22533,Kigoma Rural,2021-11-01,2022-03-06,0,3318
22534,Kigoma Rural,2021-11-03,2022-03-06,0,3040
22535,Kigoma Rural,2021-10-28,2022-03-06,0,3642
22536,Kigoma Rural,2021-10-16,2022-02-21,0,4092
22537,Kigoma Rural,2021-10-28,2022-03-06,0,3642
22538,Kigoma Rural,2021-10-29,2022-03-06,0,3559
22539,Kigoma Rural,2021-10-21,2022-02-26,0,3887
22540,Kigoma Rural,2021-10-09,2022-02-12,0,4059
22541,Kigoma Rural,2021-10-16,2022-02-21,0,4092
22542,Kigoma Rural,2021-10-19,2022-02-23,0,4019
22543,Kigoma Rural,2021-10-29,2022-03-06,0,3559
22544,Kigoma Rural,2021-10-20,2022-02-24,0,3963
22545,Kigoma Rural,2021-10-24,2022-03-02,0,4030
22546,Kigoma Rural,2021-10-22,2022-02-27,0,3937
22547,Kigoma Rural,2021-10-18,2022-02-22,0,4045
22548,Kigoma Rural,2021-10-20,2022-02-24,0,3963
22549,Kigoma Rural,2021-10-07,2022-02-10,0,3960
22550,Kigoma Rural,2021-10-08,2022-02-11,0,4059
22551,Kigoma Rural,2021-10-26,2022-03-04,0,3900
22552,Kigoma Rural,2021-10-22,2022-02-27,0,3937
22553,Kigoma Rural,2021-10-28,2022-03-06,0,3642
22554,Kigoma Rural,2021-10-23,2022-03-01,0,4052
22555,Kigoma Rural,2021-11-03,2022-03-06,0,3040
22556,Kigoma Rural,2021-11-04,2022-03-06,0,2905
22557,Kigoma Rural,2021-10-27,2022-03-06,0,3754
22558,Kigoma Rural,2021-11-01,2022-03-06,0,3318
22559,Kigoma Rural,2021-10-07,2022-02-10,0,3960
22560,Kigoma Rural,2021-11-04,2022-03-06,0,2905
22561,Kigoma Rural,2022-02-23,2022-07-01,0,2932
22562,Kigoma Rural,2022-02-13,2022-07-01,0,4059
22563,Kigoma Rural,2022-02-01,2022-07-01,0,4835
22564,Kigoma Rural,2022-02-18,2022-07-01,0,3564
22565,Kigoma Rural,2022-02-04,2022-07-01,0,4851
22566,Kigoma Rural,2022-02-04,2022-07-01,0,4851
22567,Kigoma Rural,2022-02-15,2022-07-01,0,3861
22568,Kigoma Rural,2022-02-13,2022-07-01,0,4059
22569,Kigoma Rural,2022-02-12,2022-07-01,0,4158
22570,Kigoma Rural,2022-02-07,2022-07-01,0,4455
22571,Kigoma Rural,2022-02-09,2022-07-01,0,4257
22572,Kigoma Rural,2022-02-06,2022-07-01,0,4554
22573,Kigoma Rural,2022-02-16,2022-07-01,0,3762
22574,Kigoma Rural,2022-02-04,2022-07-01,0,4851
22575,Kigoma Rural,2022-02-28,2022-07-01,0,2373
22576,Kigoma Rural,2022-02-23,2022-07-01,0,2932
22577,Kigoma Rural,2022-03-01,2022-07-01,0,2277
22578,Kigoma Rural,2022-02-20,2022-07-01,0,3366
22579,Kigoma Rural,2022-02-19,2022-07-01,0,3465
22580,Kigoma Rural,2022-02-22,2022-07-01,0,3040
22581,Kigoma Rural,2022-02-19,2022-07-01,0,3465
22582,Kigoma Rural,2022-02-18,2022-07-01,0,3564
22583,Kigoma Rural,2022-02-10,2022-07-01,0,4356
22584,Kigoma Rural,2022-02-16,2022-07-01,0,3762
22585,Kigoma Rural,2022-02-12,2022-07-01,0,4158
22586,Kigoma Rural,2022-02-20,2022-07-01,0,3366
22587,Kigoma Rural,2022-02-27,2022-07-01,0,2468
22588,Kigoma Rural,2022-02-15,2022-07-01,0,3861
22589,Kigoma Rural,2022-02-19,2022-07-01,0,3465
22590,Kigoma Rural,2022-02-03,2022-07-01,0,4950
22591,Kigoma Rural,2022-02-01,2022-07-01,0,4835
22592,Kigoma Rural,2022-03-01,2022-07-01,0,2277
22593,Kigoma Rural,2022-02-28,2022-07-01,0,2373
22594,Kigoma Rural,2022-02-22,2022-07-01,0,3040
22595,Kigoma Rural,2022-02-12,2022-07-01,0,4158
22596,Kigoma Rural,2022-02-15,2022-07-01,0,3861
22597,Kigoma Rural,2022-02-15,2022-07-01,0,3861
22598,Kigoma Rural,2022-02-15,2022-07-01,0,3861
22599,Kigoma Rural,2022-02-01,2022-07-01,0,4835
22600,Kigoma Rural,2022-02-25,2022-07-01,0,2752
22601,Kigoma Rural,2022-11-02,2023-03-06,0,3375
22602,Kigoma Rural,2022-10-07,2023-02-09,0,2924
22603,Kigoma Rural,2022-10-21,2023-02-22,0,3043
22604,Kigoma Rural,2022-10-26,2023-03-01,0,3053
22605,Kigoma Rural,2022-10-20,2023-02-22,0,3070
22606,Kigoma Rural,2022-10-12,2023-02-16,0,2944
22607,Kigoma Rural,2022-10-11,2023-02-12,0,2917
22608,Kigoma Rural,2022-10-06,2023-02-06,0,2843
22609,Kigoma Rural,2022-10-28,2023-03-01,0,2830
22610,Kigoma Rural,2022-10-30,2023-03-03,0,3033
22611,Kigoma Rural,2022-11-04,2023-03-06,0,3174
22612,Kigoma Rural,2022-10-27,2023-03-01,0,3074
22613,Kigoma Rural,2022-10-07,2023-02-09,0,2924
22614,Kigoma Rural,2022-10-15,2023-02-18,0,2954
22615,Kigoma Rural,2022-10-28,2023-03-02,0,3050
22616,Kigoma Rural,2022-11-02,2023-03-06,0,3203
22617,Kigoma Rural,2022-10-06,2023-02-07,0,2843
22618,Kigoma Rural,2022-10-10,2023-02-11,0,2910
22619,Kigoma Rural,2022-10-19,2023-02-20,0,2958
22620,Kigoma Rural,2022-10-13,2023-02-15,0,3034
22621,Kigoma Rural,2022-10-27,2023-03-04,0,3172
22622,Kigoma Rural,2022-10-20,2023-02-22,0,2917
22623,Kigoma Rural,2022-10-18,2023-02-20,0,3058
22624,Kigoma Rural,2022-10-06,2023-02-08,0,2921
22625,Kigoma Rural,2022-10-10,2023-02-12,0,2991
22626,Kigoma Rural,2022-11-04,2023-03-06,0,2950
22627,Kigoma Rural,2022-10-08,2023-02-09,0,2906
22628,Kigoma Rural,2022-10-21,2023-02-21,0,2915
22629,Kigoma Rural,2022-10-28,2023-03-01,0,2830
22630,Kigoma Rural,2022-10-13,2023-02-15,0,3034
22631,Kigoma Rural,2022-10-10,2023-02-14,0,3085
22632,Kigoma Rural,2022-10-29,2023-03-03,0,3128
22633,Kigoma Rural,2022-10-14,2023-02-16,0,3026
22634,Kigoma Rural,2022-10-17,2023-02-20,0,2953
22635,Kigoma Rural,2022-10-28,2023-03-02,0,3050
22636,Kigoma Rural,2022-10-30,2023-03-05,0,3110
22637,Kigoma Rural,2022-10-29,2023-03-01,0,2872
22638,Kigoma Rural,2022-10-18,2023-02-19,0,2819
22639,Kigoma Rural,2022-11-02,2023-03-05,0,3011
22640,Kigoma Rural,2022-10-09,2023-02-11,0,3018
22641,Kigoma Rural,2023-02-03,2023-06-16,0,3654
22642,Kigoma Rural,2023-02-06,2023-06-13,0,3305
22643,Kigoma Rural,2023-02-18,2023-06-28,0,3484
22644,Kigoma Rural,2023-03-01,2023-06-29,0,2904
22645,Kigoma Rural,2023-02-19,2023-06-29,0,3458
22646,Kigoma Rural,2023-02-27,2023-06-29,0,2995
22647,Kigoma Rural,2023-02-01,2023-06-10,0,3351
22648,Kigoma Rural,2023-02-25,2023-06-29,0,3230
22649,Kigoma Rural,2023-02-16,2023-06-27,0,3567
22650,Kigoma Rural,2023-02-28,2023-06-29,0,3010
22651,Kigoma Rural,2023-02-10,2023-06-25,0,3774
22652,Kigoma Rural,2023-02-05,2023-06-12,0,3277
22653,Kigoma Rural,2023-02-20,2023-06-29,0,3470
22654,Kigoma Rural,2023-02-17,2023-06-28,0,3420
22655,Kigoma Rural,2023-02-02,2023-06-10,0,3174
22656,Kigoma Rural,2023-02-11,2023-06-24,0,3754
22657,Kigoma Rural,2023-03-01,2023-06-29,0,2727
22658,Kigoma Rural,2023-02-22,2023-06-29,0,3477
22659,Kigoma Rural,2023-02-14,2023-06-25,0,3657
22660,Kigoma Rural,2023-02-12,2023-06-22,0,3610
22661,Kigoma Rural,2023-02-22,2023-06-29,0,3290
22662,Kigoma Rural,2023-01-31,2023-06-06,0,3143
22663,Kigoma Rural,2023-02-14,2023-06-23,0,3493
22664,Kigoma Rural,2023-02-12,2023-06-22,0,3607
22665,Kigoma Rural,2023-03-01,2023-06-29,0,2836
22666,Kigoma Rural,2023-02-24,2023-06-29,0,3236
22667,Kigoma Rural,2023-02-21,2023-06-29,0,3491
22668,Kigoma Rural,2023-02-23,2023-06-29,0,3437
22669,Kigoma Rural,2023-02-13,2023-06-24,0,3661
22670,Kigoma Rural,2023-02-11,2023-06-21,0,3612
22671,Kigoma Rural,2023-02-21,2023-06-29,0,3427
22672,Kigoma Rural,2023-02-28,2023-06-29,0,3203
22673,Kigoma Rural,2023-03-01,2023-06-29,0,3062
22674,Kigoma Rural,2023-02-09,2023-06-16,0,3517
22675,Kigoma Rural,2023-03-01,2023-06-29,0,2836
22676,Kigoma Rural,2023-02-06,2023-06-18,0,3693
22677,Kigoma Rural,2023-02-11,2023-06-22,0,3664
22678,Kigoma Rural,2023-02-07,2023-06-17,0,3506
22679,Kigoma Rural,2023-02-09,2023-06-19,0,3547
22680,Kigoma Rural,2023-02-02,2023-06-09,0,3288
22681,Kigoma Urban,2021-10-15,2022-02-20,0,4051
22682,Kigoma Urban,2021-10-19,2022-02-23,0,4011
22683,Kigoma Urban,2021-11-04,2022-03-06,0,2903
22684,Kigoma Urban,2021-10-30,2022-03-06,0,3484
22685,Kigoma Urban,2021-11-01,2022-03-06,0,3316
22686,Kigoma Urban,2021-10-29,2022-03-06,0,3552
22687,Kigoma Urban,2021-10-06,2022-02-08,0,3960
22688,Kigoma Urban,2021-10-25,2022-03-03,0,3994
22689,Kigoma Urban,2021-10-17,2022-02-20,0,3973
22690,Kigoma Urban,2021-10-11,2022-02-15,0,4158
22691,Kigoma Urban,2021-10-18,2022-02-22,0,4034
22692,Kigoma Urban,2021-10-27,2022-03-06,0,3736
22693,Kigoma Urban,2021-10-21,2022-02-26,0,3878
22694,Kigoma Urban,2021-10-23,2022-03-01,0,4031
22695,Kigoma Urban,2021-10-27,2022-03-06,0,3742
22696,Kigoma Urban,2021-10-27,2022-03-06,0,3742
22697,Kigoma Urban,2021-10-23,2022-03-01,0,4033
22698,Kigoma Urban,2021-10-23,2022-03-01,0,4039
22699,Kigoma Urban,2021-11-02,2022-03-06,0,3161
22700,Kigoma Urban,2021-10-28,2022-03-06,0,3630
22701,Kigoma Urban,2021-11-01,2022-03-06,0,3315
22702,Kigoma Urban,2021-10-13,2022-02-18,0,4245
22703,Kigoma Urban,2021-10-06,2022-02-08,0,3960
22704,Kigoma Urban,2021-10-12,2022-02-16,0,4158
22705,Kigoma Urban,2021-10-08,2022-02-11,0,4059
22706,Kigoma Urban,2021-10-25,2022-03-03,0,3991
22707,Kigoma Urban,2021-10-26,2022-03-04,0,3881
22708,Kigoma Urban,2021-10-14,2022-02-19,0,4199
22709,Kigoma Urban,2021-10-30,2022-03-06,0,3479
22710,Kigoma Urban,2021-10-26,2022-03-04,0,3889
22711,Kigoma Urban,2021-10-08,2022-02-11,0,4059
22712,Kigoma Urban,2021-10-31,2022-03-06,0,3407
22713,Kigoma Urban,2021-10-26,2022-03-04,0,3888
22714,Kigoma Urban,2021-10-24,2022-03-02,0,4010
22715,Kigoma Urban,2021-10-11,2022-02-15,0,4158
22716,Kigoma Urban,2021-10-22,2022-02-27,0,3927
22717,Kigoma Urban,2021-10-24,2022-03-02,0,4010
22718,Kigoma Urban,2021-10-21,2022-02-26,0,3878
22719,Kigoma Urban,2021-11-01,2022-03-06,0,3316
22720,Kigoma Urban,2021-10-30,2022-03-06,0,3479
22721,Kigoma Urban,2022-02-25,2022-07-01,0,2753
22722,Kigoma Urban,2022-01-31,2022-07-01,0,4765
22723,Kigoma Urban,2022-02-03,2022-07-01,0,4950
22724,Kigoma Urban,2022-02-21,2022-07-01,0,3247
22725,Kigoma Urban,2022-02-15,2022-07-01,0,3861
22726,Kigoma Urban,2022-02-24,2022-07-01,0,2838
22727,Kigoma Urban,2022-01-31,2022-07-01,0,4765
22728,Kigoma Urban,2022-02-04,2022-07-01,0,4851
22729,Kigoma Urban,2022-02-03,2022-07-01,0,4950
22730,Kigoma Urban,2022-02-21,2022-07-01,0,3248
22731,Kigoma Urban,2022-02-24,2022-07-01,0,2843
22732,Kigoma Urban,2022-02-02,2022-07-01,0,4950
22733,Kigoma Urban,2022-02-16,2022-07-01,0,3762
22734,Kigoma Urban,2022-02-16,2022-07-01,0,3762
22735,Kigoma Urban,2022-02-26,2022-07-01,0,2664
22736,Kigoma Urban,2022-02-06,2022-07-01,0,4554
22737,Kigoma Urban,2022-03-01,2022-07-01,0,2277
22738,Kigoma Urban,2022-02-02,2022-07-01,0,4950
22739,Kigoma Urban,2022-02-26,2022-07-01,0,2669
22740,Kigoma Urban,2022-02-02,2022-07-01,0,4950
22741,Kigoma Urban,2022-02-18,2022-07-01,0,3564
22742,Kigoma Urban,2022-02-09,2022-07-01,0,4257
22743,Kigoma Urban,2022-02-12,2022-07-01,0,4158
22744,Kigoma Urban,2022-02-20,2022-07-01,0,3366
22745,Kigoma Urban,2022-02-10,2022-07-01,0,4356
22746,Kigoma Urban,2022-02-18,2022-07-01,0,3564
22747,Kigoma Urban,2022-02-05,2022-07-01,0,4752
22748,Kigoma Urban,2022-02-15,2022-07-01,0,3861
22749,Kigoma Urban,2022-02-04,2022-07-01,0,4851
